,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
5068,595,338439.25,0.0,0.0,987674.49,1326113.74,0,0,0,0,1,0,0
5069,277,7089.31,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5070,350,181107.87,322920.0,141812.13,0.0,181107.87,0,1,0,0,0,0,0
5071,38,11580.52,224.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5072,191,1433.47,19906.0,18472.53,6491385.31,6492818.79,0,0,1,0,0,0,0
5073,201,57600.58,0.0,0.0,114647.01,172247.59,0,1,0,0,0,0,0
5074,15,314518.36,0.0,0.0,491858.12,854045.85,0,1,0,0,0,0,0
5075,156,286494.4,39753.0,0.0,179300.12,465794.52,0,1,0,0,0,0,0
5076,306,12136.19,49599.0,37462.81,0.0,0.0,0,0,0,1,0,0,0
5077,135,3998.33,34567.0,30568.67,0.0,0.0,0,0,0,1,0,0,0
5078,203,33277.12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5079,35,85018.87,200642.0,115623.13,0.0,85018.87,0,1,0,0,0,0,0
5080,34,20654.08,11572.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5081,183,396567.53,406.0,0.0,0.0,396567.53,0,1,0,0,0,0,0
5082,182,147292.1,0.0,0.0,484442.23,631734.33,0,1,0,0,0,0,0
5083,119,1501012.48,0.0,0.0,2736298.35,4237310.82,0,0,0,0,1,0,0
5084,235,423239.82,0.0,0.0,1029140.34,1452380.15,0,1,0,0,0,0,0
5085,326,2053806.54,56746.78,0.0,2293081.04,4346887.58,0,0,0,0,1,0,0
5086,596,181118.09,0.0,0.0,5418625.74,5599743.83,0,1,0,0,0,0,0
5087,228,89782.28,0.0,0.0,212522.57,302304.85,0,1,0,0,0,0,0
5088,332,20693.28,56459.0,35765.72,0.0,0.0,0,0,0,1,0,0,0
5089,189,204244.94,2331785.66,2536030.61,878121.65,673876.7,1,0,0,0,0,0,0
5090,358,465469.5,0.0,0.0,575215.82,1040685.32,0,1,0,0,0,0,0
5091,35,20831.82,50348.0,29516.18,0.0,0.0,0,0,0,1,0,0,0
5092,393,30709.41,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5093,44,3166.41,107336.46,104170.06,0.0,0.0,0,0,0,1,0,0,0
5094,372,16624.46,389951.99,373327.53,0.0,0.0,0,0,0,1,0,0,0
5095,227,1001857.65,103256.0,0.0,4848179.45,5850037.1,0,0,0,0,1,0,0
5096,358,137196.23,5889011.04,6026207.26,1091546.04,954349.81,1,0,0,0,0,0,0
5097,259,281591.26,7019.0,0.0,188325.33,469916.59,0,0,0,0,1,0,0
5098,355,367035.76,4352546.36,4719582.12,1751942.54,1384906.78,1,0,0,0,0,0,0
5099,165,88906.7,59507.0,0.0,785827.84,874734.53,0,0,0,0,1,0,0
5100,180,395737.56,21347.0,0.0,45455.22,441192.79,0,1,0,0,0,0,0
5101,276,89112.37,0.0,0.0,398029.53,487141.91,0,0,0,0,1,0,0
5102,47,18400.05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5103,208,125438.37,28860.0,0.0,0.0,125438.37,0,1,0,0,0,0,0
5104,159,1355474.76,209.0,0.0,22617.86,1378092.62,0,0,0,0,1,0,0
5105,370,318676.89,127740.0,0.0,1411648.66,1730325.56,0,1,0,0,0,0,0
5106,136,176580.33,0.0,0.0,2585823.66,2762403.99,0,1,0,0,0,0,0
5107,42,32980.15,29926.0,62906.15,823.0,19279.93,1,0,0,0,0,0,0
5108,16,40539.38,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5109,349,194808.09,5680.0,0.0,53771.2,248579.29,0,1,0,0,0,0,0
5110,347,33978.31,9034.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5111,371,34300.48,32399.68,0.0,0.0,0.0,0,0,0,1,0,0,0
5112,347,26024.82,1506.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5113,404,188915.91,161724.0,350639.91,0.0,0.0,1,0,0,0,0,0,0
5114,130,108571.73,21379.0,0.0,0.0,0.0,0,1,0,0,0,0,0
5115,204,14209.02,235890.97,221681.95,0.0,0.0,0,0,0,1,0,0,0
5116,322,222805.65,46505.0,0.0,227653.72,450459.37,0,1,0,0,0,0,0
5117,518,50835.66,392379.38,443215.04,196379.45,145543.79,1,0,0,0,0,0,0
5118,187,12442.49,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5119,350,4972.27,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5120,43,354580.72,0.0,0.0,1294225.11,1648805.83,0,1,0,0,0,0,0
5121,228,22586.54,21235.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5122,276,12767.77,0.0,0.0,7425662.68,7438430.45,0,1,0,0,0,0,0
5123,282,6364.7,249679.83,243315.13,0.0,0.0,0,0,0,1,0,0,0
5124,157,162976.7,0.0,0.0,1004976.33,1167953.04,0,1,0,0,0,0,0
5125,154,14345.77,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5126,306,132358.3,0.0,0.0,159097.59,291455.89,0,0,0,0,1,0,0
5127,256,16117.45,0.0,0.0,1639732.6,1655850.05,0,1,0,0,0,0,0
5128,34,428581.15,273785.57,0.0,959464.75,1388045.9,0,1,0,0,0,0,0
5129,232,14670.75,0.0,0.0,35108.74,49779.49,0,1,0,0,0,0,0
5130,44,62685.7,499885.48,437199.77,1412633.44,1475319.14,0,1,0,0,0,0,0
5131,253,5792.86,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5132,164,1707.21,5091.0,3383.79,105850.22,107557.43,0,0,1,0,0,0,0
5133,378,148656.11,1302.0,149958.11,637571.5,488915.39,1,0,0,0,0,0,0
5134,309,13001.68,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5135,133,8045.39,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5136,321,9737.31,0.0,0.0,154856.94,164594.25,0,1,0,0,0,0,0
5137,203,778.35,104116.0,103337.65,0.0,778.35,0,1,0,0,0,0,0
5138,284,11303.43,0.0,0.0,84280.47,95583.9,0,0,0,0,1,0,0
5139,161,129396.33,30132.0,0.0,226908.17,356304.5,0,1,0,0,0,0,0
5140,395,33997.74,126501.99,92504.26,923150.47,957148.21,0,1,0,0,0,0,0
5141,155,13894.46,57259.0,43364.54,0.0,0.0,0,0,0,1,0,0,0
5142,164,199.5,395841.65,395642.15,0.0,0.0,0,0,0,1,0,0,0
5143,18,183666.33,51911.0,235577.33,329360.21,145693.88,1,0,0,0,0,0,0
5144,331,118006.6,4144190.97,4262197.57,447675.58,639053.61,1,0,0,0,0,0,0
5145,131,21244.05,15672.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5146,134,14480.33,45061.0,30580.67,0.0,0.0,0,0,0,1,0,0,0
5147,122,18642.59,0.0,0.0,82843.24,101485.83,0,1,0,0,0,0,0
5148,232,58260.95,13112.09,0.0,3456354.05,3514614.99,0,1,0,0,0,0,0
5149,352,8342.47,7268.74,0.0,0.0,0.0,0,0,0,1,0,0,0
5150,540,135488.22,2494108.77,2629596.99,154303.57,18815.35,1,0,0,0,0,0,0
5151,302,198104.95,2819.0,0.0,325493.84,523598.78,0,1,0,0,0,0,0
5152,17,392818.83,376942.79,0.0,610120.02,1002938.85,0,0,0,0,1,0,0
5153,401,189276.47,11898.0,0.0,210502.75,399779.22,0,1,0,0,0,0,0
5154,306,43248.59,28357477.38,28400725.97,4330649.96,4287401.37,1,0,0,0,0,0,0
5155,303,25989.34,826286.0,800296.66,0.0,0.0,0,0,0,1,0,0,0
5156,178,58264.06,298566.0,356830.06,0.0,0.0,1,0,0,0,0,0,0
5157,306,10618.97,24416.0,13797.03,0.0,0.0,0,0,0,1,0,0,0
5158,227,191339.17,0.0,0.0,5326255.01,5517594.18,0,0,0,0,1,0,0
5159,328,52599.75,84322.0,31722.25,729320.94,781920.69,0,1,0,0,0,0,0
5160,394,60976.79,28289.58,0.0,749930.56,810907.35,0,1,0,0,0,0,0
5161,231,55098.0,11248005.2,11303103.2,785084.15,729986.15,1,0,0,0,0,0,0
5162,307,303317.45,0.0,0.0,1002663.44,1305980.89,0,1,0,0,0,0,0
5163,393,487192.51,1592909.12,2080101.63,1660881.46,1173688.94,1,0,0,0,0,0,0
5164,159,19827.58,0.0,0.0,490169.72,509997.3,0,1,0,0,0,0,0
5165,227,4845.69,1571.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5166,406,27943.16,1692743.42,1720686.58,1666619.19,1638676.03,1,0,0,0,0,0,0
5167,265,3982.86,6276.36,2293.5,0.0,0.0,0,0,0,1,0,0,0
5168,157,125756.83,11019.0,136775.83,0.0,0.0,1,0,0,0,0,0,0
5169,95,6017.12,14481.0,8463.88,0.0,0.0,0,0,0,1,0,0,0
5170,376,53917.7,0.0,0.0,89621.14,143538.83,0,1,0,0,0,0,0
5171,259,32102.06,0.0,0.0,3190752.01,3222854.07,0,1,0,0,0,0,0
5172,203,174141.97,201403.0,27261.03,8951824.43,9125966.39,0,1,0,0,0,0,0
5173,204,8233.74,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5174,550,57391.54,0.0,0.0,180083.64,237475.18,0,1,0,0,0,0,0
5175,17,66563.75,0.0,0.0,1157273.05,1468403.29,0,1,0,0,0,0,0
5176,44,42666.85,1061.0,0.0,0.0,42666.85,0,1,0,0,0,0,0
5177,305,2218.16,104.0,0.0,54398.81,56616.97,0,0,1,0,0,0,0
5178,139,361163.44,0.0,0.0,7276457.49,7637620.93,0,1,0,0,0,0,0
5179,439,175.16,361451.0,361275.84,0.0,0.0,0,0,0,1,0,0,0
5180,373,215809.9,4082154.03,4297963.93,3840196.76,3624386.86,1,0,0,0,0,0,0
5181,687,242587.66,0.0,0.0,10860773.87,11103361.52,0,0,0,0,1,0,0
5182,22,62854.71,0.0,0.0,83432.3,146287.02,0,1,0,0,0,0,0
5183,360,489749.18,0.0,0.0,1098852.91,1588602.09,0,1,0,0,0,0,0
5184,201,21860.2,15234.0,0.0,0.0,21860.2,0,1,0,0,0,0,0
5185,186,8.02,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5186,327,195899.14,0.0,0.0,298897.85,494796.99,0,1,0,0,0,0,0
5187,36,270645.78,85316.0,0.0,0.0,270645.78,0,1,0,0,0,0,0
5188,253,29833.5,17598.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5189,138,155203.36,0.0,0.0,274974.1,430177.46,0,0,0,0,1,0,0
5190,202,3466.62,24660.0,21193.38,0.0,0.0,0,0,0,1,0,0,0
5191,179,184190.85,0.0,0.0,752226.43,936417.28,0,1,0,0,0,0,0
5192,252,288689.98,0.0,0.0,445703.59,734393.57,0,1,0,0,0,0,0
5193,307,4383.39,70673.0,66289.61,0.0,0.0,0,0,0,1,0,0,0
5194,138,291609.41,0.0,0.0,8464276.02,8755885.44,0,1,0,0,0,0,0
5195,141,31084.35,0.0,0.0,1431596.53,1462680.88,0,1,0,0,0,0,0
5196,229,338185.45,716463.0,378277.55,246304.33,584489.78,0,1,0,0,0,0,0
5197,281,5577.72,607805.0,613382.72,0.0,0.0,1,0,0,0,0,0,0
5198,353,1110.59,20968.49,19857.91,0.0,0.0,0,0,0,1,0,0,0
5199,142,9662.72,65666.07,56003.35,0.0,0.0,0,0,0,1,0,0,0
5200,20,62563.58,13379613.09,13442176.67,485004.26,422440.68,1,0,0,0,0,0,0
5201,227,2483366.58,23001.0,0.0,6498681.29,8982047.87,0,0,0,0,1,0,0
5202,255,161882.66,33779.0,0.0,1413734.32,1575616.98,0,1,0,0,0,0,0
5203,522,201355.24,0.0,0.0,379058.21,580413.45,0,0,0,0,1,0,0
5204,332,7134.38,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5205,134,2322.41,52461.0,50138.59,0.0,2322.41,0,1,0,0,0,0,0
5206,403,21133.91,10727108.65,10748242.56,372010.38,350876.47,1,0,0,0,0,0,0
5207,228,24270.95,111766.0,87495.05,0.0,0.0,0,0,0,1,0,0,0
5208,203,224569.19,0.0,0.0,1444933.64,1669502.84,0,1,0,0,0,0,0
5209,597,16438.28,31214.0,14775.72,0.0,0.0,0,0,0,1,0,0,0
5210,355,35778.84,0.0,0.0,141156.71,176935.55,0,1,0,0,0,0,0
5211,16,350127.54,0.0,350127.54,0.0,0.0,1,0,0,0,0,0,0
5212,329,452158.8,0.0,0.0,525139.35,977298.15,0,0,0,0,1,0,0
5213,284,309716.87,0.0,0.0,652626.84,962343.71,0,1,0,0,0,0,0
5214,346,32515.0,4346317.81,4378832.8,481063.04,448548.04,1,0,0,0,0,0,0
5215,287,31833.53,372711.0,340877.47,0.0,0.0,0,0,0,1,0,0,0
5216,300,140547.84,10214.0,150761.84,4788935.94,4648388.1,1,0,0,0,0,0,0
5217,202,110348.87,224.0,0.0,428307.15,538656.01,0,1,0,0,0,0,0
5218,133,45243.52,21594.0,0.0,1488289.96,1533533.48,0,1,0,0,0,0,0
5219,274,282053.93,50145.0,0.0,103703.69,385757.63,0,1,0,0,0,0,0
5220,371,3458.63,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5221,19,508848.47,0.0,0.0,1934960.17,2606613.83,0,1,0,0,0,0,0
5222,229,10351.48,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5223,139,109329.36,11284.0,0.0,70584.96,179914.32,0,1,0,0,0,0,0
5224,377,75861.92,0.0,0.0,183802.77,259664.68,0,1,0,0,0,0,0
5225,130,800749.55,408910.0,0.0,0.0,800749.55,0,0,0,0,1,0,0
5226,299,145579.63,3102038.94,3247618.57,253707.22,108127.59,1,0,0,0,0,0,0
5227,394,1432801.54,61488.0,0.0,0.0,1432801.54,0,0,0,0,1,0,0
5228,253,58334.32,16798.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5229,14,424246.21,1390837.72,1815083.92,1450892.51,993732.57,1,0,0,0,0,0,0
5230,258,6342.94,19567.0,13224.06,0.0,0.0,0,0,0,1,0,0,0
5231,261,529.78,220739.9,220210.12,0.0,0.0,0,0,0,1,0,0,0
5232,39,162441.11,0.0,0.0,4505961.19,4668402.3,0,1,0,0,0,0,0
5233,300,152664.02,8228.0,0.0,805911.02,958575.04,0,1,0,0,0,0,0
5234,236,20842.11,198020.0,177177.89,0.0,0.0,0,0,0,1,0,0,0
5235,356,369673.27,145379.0,515052.27,0.0,0.0,1,0,0,0,0,0,0
5236,347,16125.82,327505.56,311379.73,0.0,0.0,0,0,0,1,0,0,0
5237,37,79018.98,13414132.26,13493151.24,137113.6,58094.62,1,0,0,0,0,0,0
5238,12,2572.25,290325.09,287752.84,0.0,0.0,0,0,0,1,0,0,0
5239,282,21746.01,2726.0,0.0,100575.57,122321.58,0,0,0,0,1,0,0
5240,191,15048.26,33468.34,18420.09,0.0,0.0,0,0,0,1,0,0,0
5241,379,35626.91,0.0,0.0,2176350.31,2211977.23,0,1,0,0,0,0,0
5242,19,216677.0,0.0,0.0,1107946.44,1324623.44,0,1,0,0,0,0,0
5243,181,282951.41,5907819.12,6190770.53,984466.09,701514.68,1,0,0,0,0,0,0
5244,2,9723.57,20027.0,10303.43,0.0,0.0,0,0,0,1,0,0,0
5245,254,129122.35,0.0,0.0,3664682.3,3793804.65,0,1,0,0,0,0,0
5246,298,186115.97,12096001.51,12282117.48,271105.2,84989.23,1,0,0,0,0,0,0
5247,13,363697.91,40110.0,0.0,0.0,363697.91,0,1,0,0,0,0,0
5248,234,43845.36,51535.0,7689.64,0.0,43845.36,0,1,0,0,0,0,0
5249,352,810844.21,31565.0,0.0,660513.29,1936604.3,0,0,0,0,1,0,0
5250,328,308543.88,846541.16,1155085.04,8467312.24,8158768.36,1,0,0,0,0,0,0
5251,250,175429.59,80178.0,0.0,192459.11,367888.7,0,1,0,0,0,0,0
5252,372,1289.45,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5253,181,89485.07,481520.0,571005.07,143515.28,54030.21,1,0,0,0,0,0,0
5254,354,282777.57,157.0,0.0,0.0,282777.57,0,0,0,0,1,0,0
5255,237,17213.4,420786.0,403572.6,0.0,0.0,0,0,0,1,0,0,0
5256,180,1279.01,34268.0,32988.99,0.0,0.0,0,0,0,1,0,0,0
5257,236,128878.28,0.0,0.0,5697533.59,5826411.87,0,1,0,0,0,0,0
5258,642,74405.14,39551.0,0.0,261953.26,336358.4,0,1,0,0,0,0,0
5259,159,243485.41,11608061.29,11851546.7,2492867.2,2249381.79,1,0,0,0,0,0,0
5260,228,163773.66,40226.0,203999.66,0.0,0.0,1,0,0,0,0,0,0
5261,298,403294.75,1041575.14,1444869.89,833601.48,430306.73,1,0,0,0,0,0,0
5262,207,5918.85,596061.15,590142.3,0.0,0.0,0,0,0,1,0,0,0
5263,183,103673.88,4037023.01,4140696.9,514761.76,411087.88,1,0,0,0,0,0,0
5264,479,156342.85,2773758.56,2930101.41,1491406.97,1335064.12,1,0,0,0,0,0,0
5265,378,37607.23,34516.0,72123.23,0.0,0.0,1,0,0,0,0,0,0
5266,201,514971.71,0.0,0.0,1004214.97,1519186.68,0,1,0,0,0,0,0
5267,403,3784.59,113902.19,110117.6,0.0,0.0,0,0,0,1,0,0,0
5268,279,144882.97,0.0,0.0,146518.44,291401.4,0,1,0,0,0,0,0
5269,94,132159.65,0.0,0.0,1112462.13,1244621.78,0,1,0,0,0,0,0
5270,237,66798.54,2550061.94,2616860.48,2111549.86,2044751.32,1,0,0,0,0,0,0
5271,592,137840.64,0.0,0.0,7083836.07,7221676.7,0,1,0,0,0,0,0
5272,232,177010.5,1016327.75,1193338.25,475373.52,298363.03,1,0,0,0,0,0,0
5273,205,116081.03,3686959.05,3803040.08,1391449.04,1275368.01,1,0,0,0,0,0,0
5274,10,17289.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5275,211,13822.16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5276,19,5594.01,21420.0,15825.99,0.0,0.0,0,0,0,1,0,0,0
5277,40,761999.47,0.0,0.0,4589231.26,5351230.73,0,0,0,0,1,0,0
5278,259,8829.14,11529.0,2699.86,0.0,0.0,0,0,0,1,0,0,0
5279,309,92747.53,7026.0,0.0,68027.89,160775.42,0,0,0,0,1,0,0
5280,378,398795.6,0.0,0.0,995206.79,1394002.39,0,1,0,0,0,0,0
5281,236,14040.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5282,250,241251.29,70556.0,0.0,0.0,429394.46,0,1,0,0,0,0,0
5283,161,101943.9,39232.0,141175.9,321625.93,219682.03,1,0,0,0,0,0,0
5284,34,404594.62,21874.0,0.0,0.0,561660.99,0,1,0,0,0,0,0
5285,11,322437.83,107941.49,0.0,444841.52,731962.57,0,1,0,0,0,0,0
5286,284,180470.61,271.0,0.0,579221.15,759691.77,0,1,0,0,0,0,0
5287,140,950.36,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5288,212,113344.62,4591182.53,4704527.15,121053.95,7709.34,1,0,0,0,0,0,0
5289,37,5580.19,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5290,130,10849.96,325.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5291,17,5399.63,160660.22,155260.6,0.0,0.0,0,0,0,1,0,0,0
5292,261,42116.4,61658.0,19541.6,2043375.71,2085492.1,0,1,0,0,0,0,0
5293,202,176087.24,232431.41,56344.17,484486.39,660573.62,0,0,0,0,1,0,0
5294,373,6984.71,26562.0,19577.29,0.0,0.0,0,0,0,1,0,0,0
5295,283,41654.57,80578.0,38923.43,1971129.6,2079880.9,0,0,0,0,1,0,0
5296,46,217217.39,3161409.64,3378627.02,228799.56,11582.18,1,0,0,0,0,0,0
5297,356,4692.44,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5298,17,6747.17,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5299,180,400632.15,0.0,0.0,2527079.78,2927711.93,0,1,0,0,0,0,0
5300,35,112004.91,0.0,0.0,2819781.96,2931786.87,0,1,0,0,0,0,0
5301,234,147178.56,2424924.32,2572102.88,224399.28,77220.71,1,0,0,0,0,0,0
5302,204,271268.52,0.0,0.0,272372.58,543641.1,0,1,0,0,0,0,0
5303,402,518373.45,377.0,0.0,208475.38,726848.82,0,0,0,0,1,0,0
5304,238,385802.27,0.0,0.0,542461.74,928264.02,0,1,0,0,0,0,0
5305,136,257094.2,10192.0,267286.2,2625194.56,2368100.36,1,0,0,0,0,0,0
5306,300,20959.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5307,178,1261.53,6547.0,5285.47,1366247.64,1367509.17,0,0,1,0,0,0,0
5308,478,29666.73,8526647.7,8556314.43,1282888.18,1253221.45,1,0,0,0,0,0,0
5309,514,7003.43,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5310,345,25485.77,41101.0,15615.23,0.0,0.0,0,0,0,1,0,0,0
5311,403,13737.84,519804.47,533542.31,725011.36,711273.53,1,0,0,0,0,0,0
5312,13,130935.17,90712.0,0.0,433413.88,763921.12,0,1,0,0,0,0,0
5313,6,139283.22,6584.43,0.0,889431.9,1431686.33,0,1,0,0,0,0,0
5314,13,252540.62,0.0,0.0,287217.38,346368.6,0,1,0,0,0,0,0
5315,311,6590.65,575.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5316,370,38380.12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5317,230,417242.85,771112.21,1188355.07,1872186.94,1454944.09,1,0,0,0,0,0,0
5318,139,3526.63,33430.26,29903.63,0.0,0.0,0,0,0,1,0,0,0
5319,324,39936.24,91167.0,51230.76,0.0,0.0,0,0,0,1,0,0,0
5320,143,2344.87,51348.0,49003.13,0.0,0.0,0,0,0,1,0,0,0
5321,525,219247.12,0.0,0.0,532027.92,751275.04,0,0,0,0,1,0,0
5322,188,87318.41,0.0,0.0,348168.78,435487.19,0,1,0,0,0,0,0
5323,300,861.49,10644.0,9782.51,0.0,0.0,0,0,0,1,0,0,0
5324,308,175506.69,7.0,0.0,6713.61,182220.3,0,1,0,0,0,0,0
5325,164,2531.02,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5326,397,252166.39,30558.0,0.0,0.0,252166.39,0,1,0,0,0,0,0
5327,299,28460.67,10970.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5328,211,46448.89,22463046.03,22509494.92,706751.92,660303.02,1,0,0,0,0,0,0
5329,137,148038.75,5856565.47,6004604.22,213591.39,65552.64,1,0,0,0,0,0,0
5330,187,4106.92,20498.4,16391.48,0.0,0.0,0,0,0,1,0,0,0
5331,327,346535.32,1195568.42,1542103.75,468195.49,121660.17,1,0,0,0,0,0,0
5332,261,139023.28,0.0,0.0,636256.57,775279.85,0,1,0,0,0,0,0
5333,159,61854.22,0.0,0.0,5890777.6,5952631.82,0,0,0,0,1,0,0
5334,330,290993.55,33180.0,0.0,0.0,290993.55,0,1,0,0,0,0,0
5335,202,166735.79,59045.0,0.0,0.0,166735.79,0,1,0,0,0,0,0
5336,187,29033.76,10914.0,0.0,0.0,29033.76,0,1,0,0,0,0,0
5337,305,7416.28,0.0,0.0,678288.39,685704.67,0,1,0,0,0,0,0
5338,42,310389.92,34866.0,0.0,242426.51,473872.88,0,1,0,0,0,0,0
5339,15,175358.17,8177.0,0.0,632339.54,936656.32,0,1,0,0,0,0,0
5340,13,128819.08,709.0,0.0,0.0,128819.08,0,1,0,0,0,0,0
5341,45,115351.68,5174643.17,5289994.85,202742.8,87391.12,1,0,0,0,0,0,0
5342,20,2713.36,22081.0,19367.64,0.0,0.0,0,0,0,1,0,0,0
5343,493,9066.68,1401.25,0.0,0.0,0.0,0,0,0,1,0,0,0
5344,184,548281.91,103220.0,651501.91,253717.28,0.0,1,0,0,0,0,0,0
5345,400,190697.18,55984.0,246681.18,178956.07,0.0,1,0,0,0,0,0,0
5346,397,389960.32,17125.0,0.0,1414087.62,1804047.94,0,0,0,0,1,0,0
5347,331,96450.48,586952.65,683403.12,2030954.0,1934503.52,1,0,0,0,0,0,0
5348,282,815.54,28740.0,27924.46,0.0,0.0,0,0,0,1,0,0,0
5349,137,36470.2,34795.0,0.0,705513.17,741983.37,0,1,0,0,0,0,0
5350,17,123853.02,50630.0,174483.02,40658.0,0.0,1,0,0,0,0,0,0
5351,37,171972.45,2971089.86,3143062.32,3480464.06,3308491.61,1,0,0,0,0,0,0
5352,278,200710.07,3921521.96,4122232.03,2601300.76,2400590.69,1,0,0,0,0,0,0
5353,21,316094.08,85298.0,0.0,3379006.66,3695100.74,0,0,0,0,1,0,0
5354,405,13716.51,207.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5355,281,8798.15,128.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5356,595,6551.74,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5357,43,12142.46,34195.29,22052.83,0.0,0.0,0,0,0,1,0,0,0
5358,229,58284.3,6727928.73,6786213.03,75349.75,17065.45,1,0,0,0,0,0,0
5359,130,345418.54,0.0,0.0,651324.24,996742.78,0,1,0,0,0,0,0
5360,132,430115.0,28839.0,0.0,673411.55,1399814.13,0,1,0,0,0,0,0
5361,379,12549.54,48486.72,35937.18,0.0,0.0,0,0,0,1,0,0,0
5362,12,259636.69,0.0,0.0,782499.87,1042136.56,0,1,0,0,0,0,0
5363,163,158617.91,40380.51,198998.42,2038661.09,1880043.17,1,0,0,0,0,0,0
5364,231,38934.8,30181.0,0.0,0.0,38934.8,0,1,0,0,0,0,0
5365,299,76465.65,51242.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5366,592,12230.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5367,161,454984.18,82425.0,0.0,0.0,454984.18,0,0,0,0,1,0,0
5368,253,287226.68,17073.0,304299.68,2048359.56,1761132.88,1,0,0,0,0,0,0
5369,205,6759.31,981.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5370,402,3055.28,3006.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5371,20,7126.45,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
5372,19,430765.61,0.0,0.0,1451697.07,1882462.68,0,0,0,0,1,0,0
5373,235,7040.15,74912.24,67872.08,0.0,0.0,0,0,0,1,0,0,0
5374,167,90699.6,5689239.98,5779939.58,9757711.74,9667012.15,1,0,0,0,0,0,0
5375,163,381669.81,38320.0,419989.81,0.0,0.0,1,0,0,0,0,0,0
5376,349,454546.82,31029.0,0.0,1286874.94,1741421.76,0,1,0,0,0,0,0
5377,373,131608.55,0.0,0.0,257338.44,388946.99,0,1,0,0,0,0,0
5378,208,79779.44,0.0,0.0,468681.26,548460.69,0,1,0,0,0,0,0
5379,329,179996.08,11907.0,0.0,309145.98,489142.06,0,1,0,0,0,0,0
5380,301,131177.64,26110.75,0.0,288442.61,419620.24,0,1,0,0,0,0,0
5381,326,8064.25,54741.61,46677.36,0.0,0.0,0,0,0,1,0,0,0
5382,154,71073.94,0.0,0.0,164668.12,235742.06,0,1,0,0,0,0,0
5383,302,1050133.11,18396.45,0.0,3827290.12,4877423.23,0,0,0,0,1,0,0
5384,14,247634.94,3499636.78,3747271.71,1199823.22,1134127.72,1,0,0,0,0,0,0
5385,382,122532.37,467469.76,590002.13,321590.18,199057.8,1,0,0,0,0,0,0
5386,11,77343.24,0.0,0.0,2437686.71,2515029.94,0,1,0,0,0,0,0
5387,159,119764.87,51937.0,0.0,0.0,119764.87,0,1,0,0,0,0,0
5388,356,272691.61,378112.66,650804.27,1563914.25,1291222.63,1,0,0,0,0,0,0
5389,135,12369.04,25907.0,13537.96,0.0,0.0,0,0,0,1,0,0,0
5390,161,19426.31,84144.71,64718.41,0.0,0.0,0,0,0,1,0,0,0
